,STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,DT00,DT00_ATTRIBUTES,DT32,DT32_ATTRIBUTES,DX32,DX32_ATTRIBUTES,DX70,DX70_ATTRIBUTES,DX90,DX90_ATTRIBUTES,DYNT,DYNT_ATTRIBUTES,DYXT,DYXT_ATTRIBUTES,EMNT,EMNT_ATTRIBUTES,EMXT,EMXT_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES
672,SF003211100,2022-10,-28.333,23.067,1321.0,"POSTMASBURG, SF",0.0,",S",0.0,",S",0.0,",S",31.0,",S",29.0,",S",20221001.0,",,S",20221003.0,"+,,S",9.2,",S,01,",38.1,",S,03,+",35.46,",,,S",16.49,",,,S"
673,SF003211100,2022-11,-28.333,23.067,1321.0,"POSTMASBURG, SF",0.0,"2,S",0.0,"2,S",0.0,"1,S",29.0,"1,S",26.0,"1,S",20221105.0,",2,S",20221130.0,",1,S",11.2,"2,S,05,",38.8,"1,S,30,",34.95,"1,,,S",16.0,"2,,,S"
674,SF003336820,2021-05,-28.367,29.383,1680.0,"VAN REENEN, SF",0.0,",S",0.0,",S",0.0,",S",15.0,",S",0.0,",S",20210527.0,"+,,S",20210514.0,"+,,S",0.8,",S,27,+",25.7,",S,14,+",21.04,",,,S",4.41,",,,S"
675,SF003336820,2021-07,-28.367,29.383,1680.0,"VAN REENEN, SF",0.0,"1,S",12.0,"1,S",0.0,"1,S",4.0,"1,S",0.0,"1,S",20210723.0,",1,S",20210703.0,"+,1,S",-8.8,"1,S,23,",22.2,"1,S,03,+",17.66,"1,,,S",0.0,"1,,,S"
676,SF003336820,2021-08,-28.367,29.383,1680.0,"VAN REENEN, SF",0.0,"1,S",7.0,"1,S",0.0,"2,S",15.0,"2,S",0.0,"2,S",20210829.0,",1,S",20210831.0,",2,S",-3.6,"1,S,29,",31.1,"2,S,31,",20.46,"2,,,S",3.72,"1,,,S"
677,SF003336820,2021-09,-28.367,29.383,1680.0,"VAN REENEN, SF",0.0,",S",0.0,",S",0.0,"2,S",21.0,"2,S",0.0,"2,S",20210902.0,",,S",20210927.0,"+,2,S",2.9,",S,02,",29.6,"2,S,27,+",23.83,"2,,,S",7.54,",,,S"
678,SF003336820,2021-10,-28.367,29.383,1680.0,"VAN REENEN, SF",0.0,"1,S",0.0,"1,S",0.0,"2,S",21.0,"2,S",0.0,"2,S",20211011.0,",1,S",20211015.0,"+,2,S",3.5,"1,S,11,",31.0,"2,S,15,+",22.6,"2,,,S",8.71,"1,,,S"
679,SF003336820,2021-11,-28.367,29.383,1680.0,"VAN REENEN, SF",0.0,",S",0.0,",S",0.0,"1,S",22.0,"1,S",0.0,"1,S",20211125.0,",,S",20211117.0,"+,1,S",5.7,",S,25,",31.7,"1,S,17,+",25.01,"1,,,S",10.53,",,,S"
680,SF003336820,2021-12,-28.367,29.383,1680.0,"VAN REENEN, SF",0.0,"1,S",0.0,"1,S",0.0,"1,S",27.0,"1,S",0.0,"1,S",20211218.0,",1,S",20211211.0,"+,1,S",7.0,"1,S,18,",28.4,"1,S,11,+",24.74,"1,,,S",12.43,"1,,,S"
681,SF003336820,2022-01,-28.367,29.383,1680.0,"VAN REENEN, SF",0.0,"1,S",0.0,"1,S",0.0,"1,S",28.0,"1,S",0.0,"1,S",20220124.0,",1,S",20220106.0,"+,1,S",9.1,"1,S,24,",28.7,"1,S,06,+",24.84,"1,,,S",13.75,"1,,,S"
682,SF003336820,2022-05,-28.367,29.383,1680.0,"VAN REENEN, SF",0.0,",S",0.0,",S",0.0,",S",9.0,",S",0.0,",S",20220531.0,",,S",20220525.0,"+,,S",0.1,",S,31,",23.9,",S,25,+",19.85,",,,S",4.59,",,,S"
683,SF003336820,2022-06,-28.367,29.383,1680.0,"VAN REENEN, SF",0.0,"1,S",13.0,"1,S",0.0,"1,S",2.0,"1,S",0.0,"1,S",20220616.0,",1,S",20220620.0,"+,1,S",-5.2,"1,S,16,",21.4,"1,S,20,+",17.48,"1,,,S",1.18,"1,,,S"
684,SF003336820,2022-07,-28.367,29.383,1680.0,"VAN REENEN, SF",0.0,"1,S",10.0,"1,S",0.0,"1,S",0.0,"1,S",0.0,"1,S",20220725.0,"+,1,S",20220709.0,"+,1,S",-4.6,"1,S,25,+",20.8,"1,S,09,+",18.71,"1,,,S",2.03,"1,,,S"
685,SF003336820,2022-08,-28.367,29.383,1680.0,"VAN REENEN, SF",0.0,",S",6.0,",S",0.0,"2,S",16.0,"2,S",0.0,"2,S",20220815.0,",,S",20220829.0,"+,2,S",-3.2,",S,15,",26.0,"2,S,29,+",20.92,"2,,,S",3.39,",,,S"
686,SF003336820,2022-09,-28.367,29.383,1680.0,"VAN REENEN, SF",0.0,"5,S",1.0,"5,S",0.0,"5,S",22.0,"5,S",0.0,"5,S",20220901.0,",5,S",20220911.0,"+,5,S",-2.3,"5,S,01,",29.2,"5,S,11,+",25.48,"5,,,S",8.1,"5,,,S"
687,SF003336820,2022-10,-28.367,29.383,1680.0,"VAN REENEN, SF",0.0,"2,S",0.0,"2,S",0.0,"4,S",25.0,"4,S",1.0,"4,S",20221008.0,"+,2,S",20221003.0,",4,S",8.8,"2,S,08,+",32.3,"4,S,03,",26.45,"4,,,S",11.92,"2,,,S"
688,SF003336820,2022-11,-28.367,29.383,1680.0,"VAN REENEN, SF",0.0,"3,S",0.0,"3,S",0.0,"3,S",21.0,"3,S",0.0,"3,S",20221101.0,",3,S",20221125.0,"+,3,S",7.6,"3,S,01,",28.8,"3,S,25,+",23.11,"3,,,S",11.09,"3,,,S"
689,SF003605120,2021-01,-27.55,24.767,1100.0,"TAUNG, SF",0.0,"5,S",0.0,"5,S",0.0,"5,S",26.0,"5,S",13.0,"5,S",20210118.0,",5,S",20210124.0,"+,5,S",14.8,"5,S,18,",36.7,"5,S,24,+",32.33,"5,,,S",18.94,"5,,,S"
690,SF003605120,2021-05,-27.55,24.767,1100.0,"TAUNG, SF",0.0,",S",4.0,",S",0.0,"2,S",29.0,"2,S",0.0,"2,S",20210522.0,",,S",20210513.0,"+,2,S",-0.4,",S,22,",29.7,"2,S,13,+",26.2,"2,,,S",4.29,",,,S"
691,SF003605120,2021-06,-27.55,24.767,1100.0,"TAUNG, SF",0.0,",S",6.0,",S",0.0,"2,S",25.0,"2,S",0.0,"2,S",20210605.0,",,S",20210630.0,"+,2,S",-2.0,",S,05,",28.9,"2,S,30,+",24.3,"2,,,S",3.47,",,,S"
692,SF003605120,2021-07,-27.55,24.767,1100.0,"TAUNG, SF",0.0,"1,S",20.0,"1,S",0.0,"2,S",19.0,"2,S",0.0,"2,S",20210724.0,",1,S",20210704.0,"+,2,S",-6.4,"1,S,24,",27.2,"2,S,04,+",21.77,"2,,,S",-0.87,"1,,,S"
693,SF003605120,2021-09,-27.55,24.767,1100.0,"TAUNG, SF",0.0,"1,S",0.0,"1,S",0.0,"2,S",28.0,"2,S",7.0,"2,S",20210901.0,",1,S",20210927.0,"+,2,S",2.6,"1,S,01,",36.1,"2,S,27,+",30.88,"2,,,S",9.39,"1,,,S"
694,SF003605120,2021-10,-27.55,24.767,1100.0,"TAUNG, SF",0.0,"5,S",0.0,"5,S",0.0,"3,S",28.0,"3,S",6.0,"3,S",20211004.0,",5,S",20211014.0,",3,S",4.6,"5,S,04,",36.4,"3,S,14,",29.67,"3,,,S",10.61,"5,,,S"
695,SF003605120,2021-12,-27.55,24.767,1100.0,"TAUNG, SF",0.0,"3,S",0.0,"3,S",0.0,"2,S",29.0,"2,S",14.0,"2,S",20211229.0,",3,S",20211201.0,",2,S",12.2,"3,S,29,",37.5,"2,S,01,",31.66,"2,,,S",15.89,"3,,,S"
696,SF003605120,2022-01,-27.55,24.767,1100.0,"TAUNG, SF",0.0,",S",0.0,",S",0.0,",S",31.0,",S",24.0,",S",20220102.0,",,S",20220127.0,"+,,S",10.7,",S,02,",35.4,",S,27,+",33.01,",,,S",17.18,",,,S"
697,SF003605120,2022-04,-27.55,24.767,1100.0,"TAUNG, SF",0.0,"4,S",0.0,"4,S",0.0,"4,S",25.0,"4,S",0.0,"4,S",20220426.0,",4,S",20220416.0,"+,4,S",2.1,"4,S,26,",30.8,"4,S,16,+",26.7,"4,,,S",9.49,"4,,,S"
698,SF003605120,2022-06,-27.55,24.767,1100.0,"TAUNG, SF",0.0,"1,S",5.0,"1,S",0.0,"3,S",22.0,"3,S",0.0,"3,S",20220616.0,",1,S",20220621.0,"+,3,S",-4.0,"1,S,16,",26.3,"3,S,21,+",22.88,"3,,,S",1.99,"1,,,S"
699,SF003605120,2022-10,-27.55,24.767,1100.0,"TAUNG, SF",0.0,"2,S",0.0,"2,S",0.0,"2,S",29.0,"2,S",25.0,"2,S",20221018.0,",2,S",20221003.0,"+,2,S",9.4,"2,S,18,",37.7,"2,S,03,+",34.31,"2,,,S",13.96,"2,,,S"
700,SF003605120,2022-11,-27.55,24.767,1100.0,"TAUNG, SF",0.0,"1,S",0.0,"1,S",0.0,"1,S",29.0,"1,S",17.0,"1,S",20221121.0,",1,S",20221118.0,"+,1,S",7.1,"1,S,21,",35.5,"1,S,18,+",32.13,"1,,,S",13.59,"1,,,S"
701,SF003724960,2021-01,-27.783,30.8,1163.0,"VRYHEID, SF",0.0,"3,S",0.0,"3,S",0.0,"3,S",28.0,"3,S",2.0,"3,S",20210102.0,",3,S",20210123.0,"+,3,S",12.3,"3,S,02,",32.3,"3,S,23,+",29.19,"3,,,S",16.92,"3,,,S"
702,SF003724960,2021-03,-27.783,30.8,1163.0,"VRYHEID, SF",0.0,"1,S",0.0,"1,S",0.0,"1,S",30.0,"1,S",5.0,"1,S",20210326.0,",1,S",20210309.0,"+,1,S",11.5,"1,S,26,",33.6,"1,S,09,+",28.67,"1,,,S",14.74,"1,,,S"
703,SF003724960,2021-04,-27.783,30.8,1163.0,"VRYHEID, SF",0.0,",S",0.0,",S",0.0,"1,S",29.0,"1,S",4.0,"1,S",20210418.0,",,S",20210412.0,"+,1,S",6.7,",S,18,",32.8,"1,S,12,+",28.55,"1,,,S",11.52,",,,S"
704,SF003724960,2021-05,-27.783,30.8,1163.0,"VRYHEID, SF",0.0,",S",0.0,",S",0.0,",S",27.0,",S",0.0,",S",20210527.0,",,S",20210513.0,"+,,S",5.4,",S,27,",29.8,",S,13,+",25.06,",,,S",8.43,",,,S"
705,SF003724960,2021-06,-27.783,30.8,1163.0,"VRYHEID, SF",0.0,",S",0.0,",S",0.0,",S",19.0,",S",0.0,",S",20210605.0,",,S",20210630.0,"+,,S",0.8,",S,05,",27.7,",S,30,+",21.72,",,,S",5.51,",,,S"
706,SF003724960,2021-07,-27.783,30.8,1163.0,"VRYHEID, SF",0.0,",S",5.0,",S",0.0,",S",21.0,",S",0.0,",S",20210724.0,",,S",20210704.0,"+,,S",-2.8,",S,24,",27.4,",S,04,+",21.95,",,,S",4.6,",,,S"
707,SF003724960,2021-08,-27.783,30.8,1163.0,"VRYHEID, SF",0.0,",S",0.0,",S",0.0,"3,S",23.0,"3,S",0.0,"3,S",20210829.0,",,S",20210831.0,",3,S",0.2,",S,29,",30.0,"3,S,31,",24.74,"3,,,S",7.74,",,,S"
708,SF003724960,2021-09,-27.783,30.8,1163.0,"VRYHEID, SF",0.0,"1,S",0.0,"1,S",0.0,"2,S",25.0,"2,S",4.0,"2,S",20210923.0,",1,S",20210927.0,"+,2,S",5.7,"1,S,23,",32.6,"2,S,27,+",27.28,"2,,,S",10.47,"1,,,S"
709,SF003724960,2021-10,-27.783,30.8,1163.0,"VRYHEID, SF",0.0,"1,S",0.0,"1,S",0.0,"4,S",22.0,"4,S",5.0,"4,S",20211020.0,",1,S",20211015.0,"+,4,S",6.8,"1,S,20,",36.2,"4,S,15,+",26.36,"4,,,S",11.39,"1,,,S"
710,SF003724960,2021-11,-27.783,30.8,1163.0,"VRYHEID, SF",0.0,"4,S",0.0,"4,S",0.0,"4,S",23.0,"4,S",9.0,"4,S",20211125.0,",4,S",20211116.0,",4,S",10.0,"4,S,25,",35.6,"4,S,16,",28.15,"4,,,S",13.7,"4,,,S"
711,SF003724960,2021-12,-27.783,30.8,1163.0,"VRYHEID, SF",0.0,"1,S",0.0,"1,S",0.0,"1,S",28.0,"1,S",3.0,"1,S",20211218.0,",1,S",20211201.0,",1,S",9.9,"1,S,18,",33.2,"1,S,01,",27.91,"1,,,S",15.61,"1,,,S"
712,SF003724960,2022-01,-27.783,30.8,1163.0,"VRYHEID, SF",0.0,"2,S",0.0,"2,S",0.0,"2,S",29.0,"2,S",2.0,"2,S",20220123.0,",2,S",20220106.0,"+,2,S",13.7,"2,S,23,",34.0,"2,S,06,+",27.84,"2,,,S",16.78,"2,,,S"
713,SF003724960,2022-02,-27.783,30.8,1163.0,"VRYHEID, SF",0.0,"1,S",0.0,"1,S",0.0,"1,S",27.0,"1,S",10.0,"1,S",20220213.0,",1,S",20220204.0,"+,1,S",14.2,"1,S,13,",36.1,"1,S,04,+",30.24,"1,,,S",16.39,"1,,,S"
714,SF003724960,2022-03,-27.783,30.8,1163.0,"VRYHEID, SF",0.0,",S",0.0,",S",0.0,",S",31.0,",S",2.0,",S",20220319.0,",,S",20220304.0,"+,,S",10.0,",S,19,",32.4,",S,04,+",27.9,",,,S",15.38,",,,S"
715,SF003724960,2022-04,-27.783,30.8,1163.0,"VRYHEID, SF",0.0,",S",0.0,",S",0.0,"1,S",22.0,"1,S",0.0,"1,S",20220429.0,",,S",20220423.0,"+,1,S",6.8,",S,29,",29.5,"1,S,23,+",23.83,"1,,,S",11.81,",,,S"
716,SF003724960,2022-05,-27.783,30.8,1163.0,"VRYHEID, SF",0.0,",S",0.0,",S",0.0,",S",27.0,",S",0.0,",S",20220531.0,",,S",20220514.0,"+,,S",3.5,",S,31,",28.0,",S,14,+",23.98,",,,S",8.45,",,,S"
717,SF003724960,2022-06,-27.783,30.8,1163.0,"VRYHEID, SF",0.0,"2,S",2.0,"2,S",0.0,"2,S",16.0,"2,S",0.0,"2,S",20220616.0,",2,S",20220620.0,"+,2,S",-0.7,"2,S,16,",26.6,"2,S,20,+",21.7,"2,,,S",4.94,"2,,,S"
718,SF003724960,2022-09,-27.783,30.8,1163.0,"VRYHEID, SF",0.0,"4,S",0.0,"4,S",,,,,,,20220901.0,",4,S",,,0.1,"4,S,01,",,,,,10.93,"4,,,S"
719,SF003724960,2022-10,-27.783,30.8,1163.0,"VRYHEID, SF",0.0,"1,S",0.0,"1,S",0.0,"3,S",27.0,"3,S",6.0,"3,S",20221001.0,",1,S",20221009.0,",3,S",4.2,"1,S,01,",35.3,"3,S,09,",28.83,"3,,,S",13.45,"1,,,S"
720,SF004322370,2021-04,-26.95,24.633,1234.0,"VRYBURG, SF",0.0,"1,S",0.0,"1,S",0.0,",S",30.0,",S",5.0,",S",20210426.0,",1,S",20210415.0,"+,,S",4.5,"1,S,26,",32.5,",S,15,+",29.91,",,,S",9.9,"1,,,S"
721,SF004322370,2021-05,-26.95,24.633,1234.0,"VRYBURG, SF",0.0,"2,S",5.0,"2,S",0.0,"3,S",28.0,"3,S",0.0,"3,S",20210531.0,",2,S",20210513.0,"+,3,S",-2.3,"2,S,31,",28.5,"3,S,13,+",25.15,"3,,,S",2.79,"2,,,S"
722,SF004322370,2021-09,-26.95,24.633,1234.0,"VRYBURG, SF",0.0,"2,S",1.0,"2,S",0.0,"3,S",27.0,"3,S",7.0,"3,S",20210901.0,",2,S",20210927.0,"+,3,S",-0.8,"2,S,01,",35.4,"3,S,27,+",30.43,"3,,,S",6.99,"2,,,S"
723,SF004322370,2022-07,-26.95,24.633,1234.0,"VRYBURG, SF",0.0,"4,S",6.0,"4,S",,,,,,,20220707.0,",4,S",,,-3.1,"4,S,07,",,,,,2.66,"4,,,S"
724,SF004322370,2022-08,-26.95,24.633,1234.0,"VRYBURG, SF",0.0,",S",5.0,",S",0.0,"3,S",25.0,"3,S",0.0,"3,S",20220815.0,",,S",20220829.0,"+,3,S",-3.5,",S,15,",30.5,"3,S,29,+",25.4,"3,,,S",2.56,",,,S"
725,SF004322370,2022-09,-26.95,24.633,1234.0,"VRYBURG, SF",0.0,"5,S",0.0,"5,S",0.0,"2,S",28.0,"2,S",9.0,"2,S",20220906.0,",5,S",20220928.0,"+,2,S",0.9,"5,S,06,",34.3,"2,S,28,+",30.68,"2,,,S",8.82,"5,,,S"
726,SF004348880,2021-01,-26.817,26.017,1500.0,"OTTOSDAL, SF",0.0,"5,S",0.0,"5,S",0.0,"4,S",27.0,"4,S",5.0,"4,S",20210117.0,",5,S",20210124.0,"+,4,S",12.5,"5,S,17,",33.5,"4,S,24,+",29.06,"4,,,S",16.45,"5,,,S"
727,SF004348880,2021-02,-26.817,26.017,1500.0,"OTTOSDAL, SF",,,,,0.0,"4,S",23.0,"4,S",3.0,"4,S",,,20210222.0,",4,S",,,33.0,"4,S,22,",28.98,"4,,,S",,
728,SF004348880,2021-03,-26.817,26.017,1500.0,"OTTOSDAL, SF",0.0,"4,S",0.0,"4,S",0.0,"1,S",30.0,"1,S",0.0,"1,S",20210326.0,",4,S",20210306.0,"+,1,S",8.0,"4,S,26,",31.8,"1,S,06,+",28.79,"1,,,S",11.57,"4,,,S"
729,SF004348880,2021-04,-26.817,26.017,1500.0,"OTTOSDAL, SF",0.0,",S",0.0,",S",0.0,",S",30.0,",S",0.0,",S",20210426.0,",,S",20210412.0,"+,,S",3.8,",S,26,",31.6,",S,12,+",28.49,",,,S",8.56,",,,S"
730,SF004348880,2021-05,-26.817,26.017,1500.0,"OTTOSDAL, SF",0.0,"1,S",2.0,"1,S",0.0,",S",28.0,",S",0.0,",S",20210531.0,"+,1,S",20210513.0,"+,,S",0.0,"1,S,31,+",27.0,",S,13,+",23.63,",,,S",3.16,"1,,,S"
731,SF004348880,2021-06,-26.817,26.017,1500.0,"OTTOSDAL, SF",0.0,"5,S",5.0,"5,S",0.0,"1,S",20.0,"1,S",0.0,"1,S",20210605.0,",5,S",20210630.0,"+,1,S",-4.2,"5,S,05,",25.9,"1,S,30,+",21.81,"1,,,S",2.35,"5,,,S"
732,SF004348880,2021-07,-26.817,26.017,1500.0,"OTTOSDAL, SF",0.0,"1,S",18.0,"1,S",0.0,"3,S",13.0,"3,S",0.0,"3,S",20210714.0,",1,S",20210704.0,",3,S",-6.0,"1,S,14,",25.3,"3,S,04,",20.46,"3,,,S",-0.72,"1,,,S"
733,SF004348880,2021-09,-26.817,26.017,1500.0,"OTTOSDAL, SF",0.0,",S",0.0,",S",0.0,",S",30.0,",S",5.0,",S",20210917.0,",,S",20210927.0,"+,,S",2.5,",S,17,",34.0,",S,27,+",29.41,",,,S",10.56,",,,S"
734,SF004348880,2021-12,-26.817,26.017,1500.0,"OTTOSDAL, SF",0.0,",S",0.0,",S",0.0,"1,S",29.0,"1,S",0.0,"1,S",20211214.0,",,S",20211202.0,"+,1,S",10.6,",S,14,",32.1,"1,S,02,+",27.91,"1,,,S",13.59,",,,S"
735,SF004348880,2022-01,-26.817,26.017,1500.0,"OTTOSDAL, SF",0.0,",S",0.0,",S",0.0,",S",31.0,",S",0.0,",S",20220103.0,",,S",20220106.0,"+,,S",10.7,",S,03,",31.7,",S,06,+",29.01,",,,S",15.32,",,,S"
736,SF004348880,2022-08,-26.817,26.017,1500.0,"OTTOSDAL, SF",0.0,",S",3.0,",S",0.0,"1,S",25.0,"1,S",0.0,"1,S",20220816.0,",,S",20220829.0,"+,1,S",-1.1,",S,16,",27.6,"1,S,29,+",24.1,"1,,,S",4.07,",,,S"
737,SF004348880,2022-10,-26.817,26.017,1500.0,"OTTOSDAL, SF",0.0,"4,S",0.0,"4,S",0.0,"4,S",26.0,"4,S",14.0,"4,S",20221003.0,",4,S",20221013.0,"+,4,S",10.8,"4,S,03,",35.4,"4,S,13,+",31.31,"4,,,S",14.39,"4,,,S"
738,SF004348880,2022-11,-26.817,26.017,1500.0,"OTTOSDAL, SF",0.0,"3,S",0.0,"3,S",0.0,"4,S",26.0,"4,S",0.0,"4,S",20221120.0,",3,S",20221126.0,"+,4,S",9.1,"3,S,20,",31.6,"4,S,26,+",28.22,"4,,,S",12.99,"3,,,S"
739,SF004371040,2021-01,-26.733,27.067,1351.0,"POTCHEFSTROOM, SF",0.0,"3,S",0.0,"3,S",0.0,"3,S",28.0,"3,S",9.0,"3,S",20210102.0,",3,S",20210124.0,"+,3,S",14.2,"3,S,02,",34.4,"3,S,24,+",30.71,"3,,,S",16.94,"3,,,S"
740,SF004371040,2021-02,-26.733,27.067,1351.0,"POTCHEFSTROOM, SF",0.0,"4,S",0.0,"4,S",0.0,"4,S",24.0,"4,S",3.0,"4,S",20210217.0,",4,S",20210222.0,",4,S",11.6,"4,S,17,",35.4,"4,S,22,",29.84,"4,,,S",15.9,"4,,,S"
741,SF004371040,2021-03,-26.733,27.067,1351.0,"POTCHEFSTROOM, SF",0.0,"2,S",0.0,"2,S",,,,,,,20210327.0,",2,S",,,8.8,"2,S,27,",,,,,13.3,"2,,,S"
742,SF004371040,2021-04,-26.733,27.067,1351.0,"POTCHEFSTROOM, SF",0.0,",S",0.0,",S",0.0,"4,S",26.0,"4,S",8.0,"4,S",20210425.0,",,S",20210413.0,"+,4,S",3.2,",S,25,",35.7,"4,S,13,+",30.85,"4,,,S",9.76,",,,S"
743,SF004371040,2022-02,-26.733,27.067,1351.0,"POTCHEFSTROOM, SF",0.0,"4,S",0.0,"4,S",0.0,"4,S",24.0,"4,S",6.0,"4,S",20220222.0,",4,S",20220203.0,",4,S",13.4,"4,S,22,",32.9,"4,S,03,",31.03,"4,,,S",15.2,"4,,,S"
744,SF004371040,2022-07,-26.733,27.067,1351.0,"POTCHEFSTROOM, SF",0.0,"4,S",4.0,"4,S",0.0,"5,S",24.0,"5,S",0.0,"5,S",20220725.0,",4,S",20220728.0,"+,5,S",-4.0,"4,S,25,",23.7,"5,S,28,+",22.02,"5,,,S",3.16,"4,,,S"
745,SF004371040,2022-08,-26.733,27.067,1351.0,"POTCHEFSTROOM, SF",0.0,",S",4.0,",S",0.0,"1,S",27.0,"1,S",0.0,"1,S",20220816.0,",,S",20220829.0,"+,1,S",-3.7,",S,16,",29.2,"1,S,29,+",25.16,"1,,,S",4.11,",,,S"
746,SF004371040,2022-09,-26.733,27.067,1351.0,"POTCHEFSTROOM, SF",0.0,"2,S",0.0,"2,S",0.0,",S",30.0,",S",8.0,",S",20220906.0,",2,S",20220912.0,"+,,S",1.9,"2,S,06,",33.2,",S,12,+",29.92,",,,S",9.47,"2,,,S"
747,SF004371040,2022-10,-26.733,27.067,1351.0,"POTCHEFSTROOM, SF",0.0,"3,S",0.0,"3,S",0.0,"3,S",27.0,"3,S",14.0,"3,S",20221026.0,",3,S",20221004.0,"+,3,S",9.0,"3,S,26,",35.8,"3,S,04,+",31.68,"3,,,S",13.79,"3,,,S"
748,SF004371040,2022-11,-26.733,27.067,1351.0,"POTCHEFSTROOM, SF",0.0,"3,S",0.0,"3,S",0.0,"3,S",26.0,"3,S",5.0,"3,S",20221120.0,",3,S",20221119.0,"+,3,S",10.1,"3,S,20,",32.6,"3,S,19,+",28.67,"3,,,S",13.71,"3,,,S"
749,SF004722810,2021-04,-26.133,26.167,1487.0,"LICHTENBURG, SF",0.0,",S",0.0,",S",0.0,",S",30.0,",S",0.0,",S",20210426.0,",,S",20210416.0,"+,,S",3.5,",S,26,",29.9,",S,16,+",27.44,",,,S",9.16,",,,S"
750,SF004722810,2021-05,-26.133,26.167,1487.0,"LICHTENBURG, SF",0.0,",S",3.0,",S",0.0,",S",27.0,",S",0.0,",S",20210530.0,",,S",20210514.0,"+,,S",-2.3,",S,30,",26.5,",S,14,+",23.18,",,,S",4.06,",,,S"
751,SF004722810,2021-06,-26.133,26.167,1487.0,"LICHTENBURG, SF",0.0,",S",5.0,",S",0.0,",S",16.0,",S",0.0,",S",20210605.0,",,S",20210630.0,"+,,S",-2.6,",S,05,",25.2,",S,30,+",20.55,",,,S",2.9,",,,S"
752,SF004722810,2021-07,-26.133,26.167,1487.0,"LICHTENBURG, SF",0.0,"1,S",15.0,"1,S",0.0,"1,S",10.0,"1,S",0.0,"1,S",20210722.0,",1,S",20210704.0,"+,1,S",-8.5,"1,S,22,",24.4,"1,S,04,+",19.46,"1,,,S",-0.4,"1,,,S"
753,SF004722810,2021-09,-26.133,26.167,1487.0,"LICHTENBURG, SF",0.0,",S",0.0,",S",0.0,",S",30.0,",S",2.0,",S",20210913.0,",,S",20210927.0,"+,,S",2.7,",S,13,",32.5,",S,27,+",28.3,",,,S",9.93,",,,S"
754,SF004722810,2021-10,-26.133,26.167,1487.0,"LICHTENBURG, SF",0.0,",S",0.0,",S",0.0,",S",31.0,",S",3.0,",S",20211004.0,",,S",20211016.0,"+,,S",4.2,",S,04,",33.3,",S,16,+",27.57,",,,S",10.47,",,,S"
755,SF004722810,2022-01,-26.133,26.167,1487.0,"LICHTENBURG, SF",0.0,",S",0.0,",S",0.0,",S",31.0,",S",0.0,",S",20220122.0,",,S",20220101.0,",,S",11.8,",S,22,",31.2,",S,01,",27.78,",,,S",15.67,",,,S"
756,SF004722810,2022-02,-26.133,26.167,1487.0,"LICHTENBURG, SF",0.0,"4,S",0.0,"4,S",0.0,"4,S",24.0,"4,S",0.0,"4,S",20220223.0,",4,S",20220218.0,"+,4,S",12.6,"4,S,23,",31.2,"4,S,18,+",29.36,"4,,,S",14.88,"4,,,S"
757,SF004722810,2022-07,-26.133,26.167,1487.0,"LICHTENBURG, SF",0.0,"4,S",3.0,"4,S",0.0,"5,S",12.0,"5,S",0.0,"5,S",20220725.0,",4,S",20220709.0,",5,S",-2.4,"4,S,25,",23.4,"5,S,09,",20.91,"5,,,S",4.46,"4,,,S"
758,SF004722810,2022-08,-26.133,26.167,1487.0,"LICHTENBURG, SF",0.0,",S",4.0,",S",0.0,"2,S",26.0,"2,S",0.0,"2,S",20220820.0,",,S",20220829.0,"+,2,S",-3.2,",S,20,",27.8,"2,S,29,+",24.05,"2,,,S",4.91,",,,S"
759,SF004722810,2022-09,-26.133,26.167,1487.0,"LICHTENBURG, SF",0.0,",S",0.0,",S",0.0,",S",30.0,",S",2.0,",S",20220921.0,",,S",20220928.0,"+,,S",0.9,",S,21,",32.3,",S,28,+",28.45,",,,S",9.75,",,,S"
760,SFM00068242,2021-01,-25.798,25.548,1274.4,"MAFIKENG, SF",,,,,0.0,"4,S",27.0,"4,S",9.0,"4,S",,,20210124.0,"+,4,S",,,34.5,"4,S,24,+",30.4,"4,,,S",,
761,SFM00068242,2021-02,-25.798,25.548,1274.4,"MAFIKENG, SF",,,,,0.0,"4,S",24.0,"4,S",4.0,"4,S",,,20210222.0,"+,4,S",,,33.4,"4,S,22,+",29.66,"4,,,S",,
762,SFM00068242,2021-03,-25.798,25.548,1274.4,"MAFIKENG, SF",0.0,"2,S",0.0,"2,S",0.0,"2,S",29.0,"2,S",7.0,"2,S",20210326.0,",2,S",20210311.0,"+,2,S",9.7,"2,S,26,",33.1,"2,S,11,+",29.85,"2,,,S",13.47,"2,,,S"
763,SFM00068242,2021-04,-25.798,25.548,1274.4,"MAFIKENG, SF",0.0,"3,S",0.0,"3,S",0.0,"2,S",28.0,"2,S",0.0,"2,S",20210424.0,",3,S",20210416.0,"+,2,S",6.8,"3,S,24,",31.8,"2,S,16,+",29.51,"2,,,S",10.32,"3,,,S"
764,SFM00068242,2021-05,-25.798,25.548,1274.4,"MAFIKENG, SF",,,,,0.0,"3,S",28.0,"3,S",0.0,"3,S",,,20210512.0,"+,3,S",,,27.5,"3,S,12,+",24.89,"3,,,S",,
